days_to_meeting,finalrmse,source
3432,1.7048434771993046,interpolated
3433,1.7051452110842855,interpolated
3434,1.7054469449692664,interpolated
3435,1.7057486788542473,interpolated
3436,1.7060504127392282,interpolated
3437,1.7063521466242089,interpolated
3438,1.7066538805091898,interpolated
3439,1.7069556143941707,interpolated
3440,1.7072573482791515,interpolated
3441,1.7075590821641324,interpolated
3442,1.7078608160491133,interpolated
3443,1.7081625499340942,interpolated
3444,1.708464283819075,interpolated
3445,1.7087660177040558,interpolated
3446,1.7090677515890367,interpolated
3447,1.7093694854740176,interpolated
3448,1.7096712193589985,interpolated
3449,1.7099729532439794,interpolated
3450,1.7102746871289602,interpolated
3451,1.710576421013941,interpolated
3452,1.7108781548989218,interpolated
3453,1.7111798887839027,interpolated
3454,1.7114816226688836,interpolated
3455,1.7117833565538645,interpolated
3456,1.7120850904388454,interpolated
3457,1.7123868243238263,interpolated
3458,1.712688558208807,interpolated
3459,1.7129902920937878,interpolated
3460,1.7132920259787687,interpolated
3461,1.7135937598637496,interpolated
3462,1.7138954937487305,interpolated
3463,1.7141972276337114,interpolated
3464,1.7144989615186923,interpolated
3465,1.714800695403673,interpolated
3466,1.7151024292886539,interpolated
3467,1.7154041631736348,interpolated
3468,1.7157058970586156,quarterly_anchor
3469,1.7160062698766099,interpolated
3470,1.7163066426946043,interpolated
3471,1.7166070155125985,interpolated
3472,1.716907388330593,interpolated
3473,1.7172077611485872,interpolated
3474,1.7175081339665814,interpolated
3475,1.7178085067845759,interpolated
3476,1.71810887960257,interpolated
3477,1.7184092524205643,interpolated
3478,1.7187096252385587,interpolated
3479,1.719009998056553,interpolated
3480,1.7193103708745474,interpolated
3481,1.7196107436925416,interpolated
3482,1.7199111165105359,interpolated
3483,1.7202114893285303,interpolated
3484,1.7205118621465245,interpolated
3485,1.720812234964519,interpolated
3486,1.7211126077825132,interpolated
3487,1.7214129806005074,interpolated
3488,1.7217133534185018,interpolated
3489,1.722013726236496,interpolated
3490,1.7223140990544903,interpolated
3491,1.7226144718724847,interpolated
3492,1.722914844690479,interpolated
3493,1.7232152175084734,interpolated
3494,1.7235155903264676,interpolated
3495,1.7238159631444618,interpolated
3496,1.7241163359624563,interpolated
3497,1.7244167087804505,interpolated
3498,1.724717081598445,interpolated
3499,1.7250174544164392,interpolated
3500,1.7253178272344334,interpolated
3501,1.7256182000524278,interpolated
3502,1.725918572870422,interpolated
3503,1.7262189456884163,interpolated
3504,1.7265193185064107,interpolated
3505,1.726819691324405,interpolated
3506,1.7271200641423994,interpolated
3507,1.7274204369603936,interpolated
3508,1.7277208097783878,interpolated
3509,1.7280211825963823,interpolated
3510,1.7283215554143765,interpolated
3511,1.728621928232371,interpolated
3512,1.7289223010503652,interpolated
3513,1.7292226738683594,interpolated
3514,1.7295230466863538,interpolated
3515,1.729823419504348,interpolated
3516,1.7301237923223423,interpolated
3517,1.7304241651403367,interpolated
3518,1.730724537958331,interpolated
3519,1.7310249107763254,interpolated
3520,1.7313252835943196,interpolated
3521,1.7316256564123138,interpolated
3522,1.7319260292303083,interpolated
3523,1.7322264020483025,interpolated
3524,1.732526774866297,interpolated
3525,1.7328271476842911,interpolated
3526,1.7331275205022854,interpolated
3527,1.7334278933202798,interpolated
3528,1.733728266138274,interpolated
3529,1.7340286389562682,interpolated
3530,1.7343290117742627,interpolated
3531,1.734629384592257,interpolated
3532,1.7349297574102513,interpolated
3533,1.7352301302282456,interpolated
3534,1.7355305030462398,interpolated
3535,1.7358308758642342,interpolated
3536,1.7361312486822285,interpolated
3537,1.736431621500223,interpolated
3538,1.7367319943182171,interpolated
3539,1.7370323671362113,interpolated
3540,1.7373327399542058,interpolated
3541,1.7376331127722,interpolated
3542,1.7379334855901942,interpolated
3543,1.7382338584081887,interpolated
3544,1.738534231226183,interpolated
3545,1.7388346040441773,interpolated
3546,1.7391349768621716,interpolated
3547,1.7394353496801658,interpolated
3548,1.7397357224981602,interpolated
3549,1.7400360953161544,interpolated
3550,1.7403364681341489,interpolated
3551,1.740636840952143,interpolated
3552,1.7409372137701373,interpolated
3553,1.7412375865881318,interpolated
3554,1.741537959406126,interpolated
3555,1.7418383322241202,interpolated
3556,1.7421387050421147,interpolated
3557,1.7424390778601089,interpolated
3558,1.7427394506781033,interpolated
3559,1.7430398234960975,quarterly_anchor
3560,1.7433361453045646,interpolated
3561,1.7436324671130317,interpolated
3562,1.743928788921499,interpolated
3563,1.744225110729966,interpolated
3564,1.744521432538433,interpolated
3565,1.7448177543469001,interpolated
3566,1.7451140761553672,interpolated
3567,1.7454103979638342,interpolated
3568,1.7457067197723015,interpolated
3569,1.7460030415807686,interpolated
3570,1.7462993633892356,interpolated
3571,1.7465956851977027,interpolated
3572,1.7468920070061698,interpolated
3573,1.747188328814637,interpolated
3574,1.747484650623104,interpolated
3575,1.7477809724315712,interpolated
3576,1.7480772942400382,interpolated
3577,1.7483736160485053,interpolated
3578,1.7486699378569726,interpolated
3579,1.7489662596654396,interpolated
3580,1.7492625814739067,interpolated
3581,1.7495589032823737,interpolated
3582,1.7498552250908408,interpolated
3583,1.7501515468993079,interpolated
3584,1.7504478687077751,interpolated
3585,1.7507441905162422,interpolated
3586,1.7510405123247093,interpolated
3587,1.7513368341331763,interpolated
3588,1.7516331559416434,interpolated
3589,1.7519294777501107,interpolated
3590,1.7522257995585777,interpolated
3591,1.7525221213670448,interpolated
3592,1.7528184431755118,interpolated
3593,1.753114764983979,interpolated
3594,1.7534110867924462,interpolated
3595,1.7537074086009132,interpolated
3596,1.7540037304093803,interpolated
3597,1.7543000522178473,interpolated
3598,1.7545963740263144,interpolated
3599,1.7548926958347815,interpolated
3600,1.7551890176432488,interpolated
3601,1.7554853394517158,interpolated
3602,1.7557816612601829,interpolated
3603,1.75607798306865,interpolated
3604,1.756374304877117,interpolated
3605,1.7566706266855843,interpolated
3606,1.7569669484940513,interpolated
3607,1.7572632703025184,interpolated
3608,1.7575595921109854,interpolated
3609,1.7578559139194525,interpolated
3610,1.7581522357279198,interpolated
3611,1.7584485575363868,interpolated
3612,1.758744879344854,interpolated
3613,1.759041201153321,interpolated
3614,1.759337522961788,interpolated
3615,1.759633844770255,interpolated
3616,1.7599301665787224,interpolated
3617,1.7602264883871894,interpolated
3618,1.7605228101956565,interpolated
3619,1.7608191320041235,interpolated
3620,1.7611154538125906,interpolated
3621,1.7614117756210579,interpolated
3622,1.761708097429525,interpolated
3623,1.762004419237992,interpolated
3624,1.762300741046459,interpolated
3625,1.7625970628549261,interpolated
3626,1.7628933846633934,interpolated
3627,1.7631897064718605,interpolated
3628,1.7634860282803275,interpolated
3629,1.7637823500887946,interpolated
3630,1.7640786718972616,interpolated
3631,1.7643749937057287,interpolated
3632,1.764671315514196,interpolated
3633,1.764967637322663,interpolated
3634,1.76526395913113,interpolated
3635,1.7655602809395972,interpolated
3636,1.7658566027480642,interpolated
3637,1.7661529245565315,interpolated
3638,1.7664492463649986,interpolated
3639,1.7667455681734656,interpolated
3640,1.7670418899819327,interpolated
3641,1.7673382117903997,interpolated
3642,1.767634533598867,interpolated
3643,1.767930855407334,interpolated
3644,1.7682271772158011,interpolated
3645,1.7685234990242682,interpolated
3646,1.7688198208327353,interpolated
3647,1.7691161426412023,interpolated
3648,1.7694124644496696,interpolated
3649,1.7697087862581367,interpolated
3650,1.7700051080666037,quarterly_anchor
