days_ahead,rmse_quarterly,rmse_linear,rmse_loess,rmse_daily,adjustment_ratio,rmse_daily_adjusted,rmse_combined
722,NA,0.8970120579034301,0.897004033053032,NA,1.135057214246069,NA,0.8970120579034301
723,NA,0.8975035245886093,0.8974700980699077,NA,1.13637802798171,NA,0.8975035245886093
724,NA,0.8979949912737883,0.897936326307332,NA,1.1376988417173508,NA,0.8979949912737883
725,NA,0.8984864579589674,0.8984027316110432,NA,1.1390196554529917,NA,0.8984864579589674
726,NA,0.8989779246441466,0.8988693278267786,NA,1.1403404691886325,NA,0.8989779246441466
727,NA,0.8994693913293257,0.8993361288002768,NA,1.1416612829242734,NA,0.8994693913293257
728,NA,0.8999608580145048,0.8998031483772754,NA,1.1429820966599142,NA,0.8999608580145048
729,NA,0.900452324699684,0.9002704004035122,NA,1.144302910395555,NA,0.900452324699684
730,0.900943791384863,0.900943791384863,0.9007378987247254,NA,1.145623724131196,NA,0.900943791384863
731,NA,0.9014040934766265,0.9012054273709257,NA,1.1469445378668368,NA,0.9014040934766265
732,NA,0.9018643955683899,0.9016727600465917,NA,1.1482653516024777,NA,0.9018643955683899
733,NA,0.9023246976601534,0.9021398951091636,NA,1.1495861653381185,NA,0.9023246976601534
734,NA,0.9027849997519168,0.9026068309160817,NA,1.1509069790737594,NA,0.9027849997519168
735,NA,0.9032453018436803,0.9030735658247862,NA,1.1522277928094002,NA,0.9032453018436803
736,NA,0.9037056039354437,0.9035400981927172,NA,1.153548606545041,NA,0.9037056039354437
737,NA,0.9041659060272073,0.9040064263773148,NA,1.154869420280682,NA,0.9041659060272073
738,NA,0.9046262081189707,0.904472548736019,NA,1.1561902340163228,NA,0.9046262081189707
739,NA,0.9050865102107342,0.9049384636262703,NA,1.1575110477519637,NA,0.9050865102107342
740,NA,0.9055468123024976,0.9054041694055085,NA,1.1588318614876045,NA,0.9055468123024976
741,NA,0.9060071143942611,0.9058696644311739,NA,1.1601526752232456,NA,0.9060071143942611
742,NA,0.9064674164860245,0.9063349470607068,NA,1.1614734889588865,NA,0.9064674164860245
743,NA,0.906927718577788,0.9068000156515472,NA,1.1627943026945273,NA,0.906927718577788
744,NA,0.9073880206695514,0.9072648685611352,NA,1.1641151164301682,NA,0.9073880206695514
745,NA,0.9078483227613149,0.9077295041469111,NA,1.165435930165809,NA,0.9078483227613149
746,NA,0.9083086248530783,0.908193920766315,NA,1.16675674390145,NA,0.9083086248530783
747,NA,0.9087689269448418,0.908658116776787,NA,1.1680775576370908,NA,0.9087689269448418
748,NA,0.9092292290366052,0.9091220905357672,NA,1.1693983713727316,NA,0.9092292290366052
749,NA,0.9096895311283687,0.9095858404006959,NA,1.1707191851083725,NA,0.9096895311283687
750,NA,0.9101498332201321,0.9100493647290132,NA,1.1720399988440133,NA,0.9101498332201321
751,NA,0.9106101353118956,0.9105126618781592,NA,1.1733608125796542,NA,0.9106101353118956
752,NA,0.911070437403659,0.910975730205574,NA,1.174681626315295,NA,0.911070437403659
753,NA,0.9115307394954225,0.9114385680686978,NA,1.176002440050936,NA,0.9115307394954225
754,NA,0.9119910415871859,0.9119011738249709,NA,1.1773232537865768,NA,0.9119910415871859
755,NA,0.9124513436789494,0.9123635458318333,NA,1.1786440675222176,NA,0.9124513436789494
756,NA,0.9129116457707128,0.9128256824467254,NA,1.1799648812578585,NA,0.9129116457707128
757,NA,0.9133719478624763,0.9132875820270869,NA,1.1812856949934993,NA,0.9133719478624763
758,NA,0.9138322499542397,0.9137492429303583,NA,1.1826065087291402,NA,0.9138322499542397
759,NA,0.9142925520460032,0.9142106635139796,NA,1.183927322464781,NA,0.9142925520460032
760,NA,0.9147528541377666,0.9146718421353908,NA,1.185248136200422,NA,0.9147528541377666
761,NA,0.9152131562295301,0.9151327771520326,NA,1.1865689499360628,NA,0.9152131562295301
762,NA,0.9156734583212937,0.9155934669213446,NA,1.1878897636717036,NA,0.9156734583212937
763,NA,0.916133760413057,0.9160539098007673,NA,1.1892105774073445,NA,0.916133760413057
764,NA,0.9165940625048206,0.9165141041477404,NA,1.1905313911429853,NA,0.9165940625048206
765,NA,0.917054364596584,0.9169740483197046,NA,1.1918522048786262,NA,0.917054364596584
766,NA,0.9175146666883475,0.9174337406740997,NA,1.193173018614267,NA,0.9175146666883475
767,NA,0.9179749687801109,0.917893179568366,NA,1.194493832349908,NA,0.9179749687801109
768,NA,0.9184352708718744,0.9183523633599435,NA,1.1958146460855488,NA,0.9184352708718744
769,NA,0.9188955729636378,0.9188112904062726,NA,1.1971354598211899,NA,0.9188955729636378
770,NA,0.9193558750554013,0.9192699590647934,NA,1.1984562735568307,NA,0.9193558750554013
771,NA,0.9198161771471647,0.9197283676929457,NA,1.1997770872924716,NA,0.9198161771471647
772,NA,0.9202764792389282,0.9201865146481701,NA,1.2010979010281124,NA,0.9202764792389282
773,NA,0.9207367813306916,0.9206443982879066,NA,1.2024187147637533,NA,0.9207367813306916
774,NA,0.9211970834224551,0.9211020169695951,NA,1.2037395284993941,NA,0.9211970834224551
775,NA,0.9216573855142185,0.9215593690506761,NA,1.205060342235035,NA,0.9216573855142185
776,NA,0.922117687605982,0.9220164528885897,NA,1.2063811559706759,NA,0.922117687605982
777,NA,0.9225779896977454,0.9224732668407758,NA,1.2077019697063167,NA,0.9225779896977454
778,NA,0.9230382917895089,0.922929809264675,NA,1.2090227834419576,NA,0.9230382917895089
779,NA,0.9234985938812723,0.9233860785177269,NA,1.2103435971775984,NA,0.9234985938812723
780,NA,0.9239588959730358,0.923842072957372,NA,1.2116644109132393,NA,0.9239588959730358
781,NA,0.9244191980647992,0.9242977909410505,NA,1.2129852246488801,NA,0.9244191980647992
782,NA,0.9248795001565627,0.9247532308262024,NA,1.214306038384521,NA,0.9248795001565627
783,NA,0.9253398022483261,0.9252083909702677,NA,1.2156268521201619,NA,0.9253398022483261
784,NA,0.9258001043400896,0.9256632697306868,NA,1.2169476658558027,NA,0.9258001043400896
785,NA,0.926260406431853,0.9261178654648999,NA,1.2182684795914436,NA,0.926260406431853
786,NA,0.9267207085236165,0.9265721765303468,NA,1.2195892933270844,NA,0.9267207085236165
787,NA,0.9271810106153799,0.9270262012844683,NA,1.2209101070627253,NA,0.9271810106153799
788,NA,0.9276413127071435,0.9274799380847039,NA,1.2222309207983661,NA,0.9276413127071435
789,NA,0.9281016147989068,0.9279333852884939,NA,1.223551734534007,NA,0.9281016147989068
790,NA,0.9285619168906704,0.9283865412532786,NA,1.2248725482696479,NA,0.9285619168906704
791,NA,0.9290222189824338,0.9288394043364981,NA,1.226193362005289,NA,0.9290222189824338
792,NA,0.9294825210741973,0.9292919728955927,NA,1.2275141757409298,NA,0.9294825210741973
793,NA,0.9299428231659608,0.9297442452880021,NA,1.2288349894765707,NA,0.9299428231659608
794,NA,0.9304031252577242,0.930196219871167,NA,1.2301558032122115,NA,0.9304031252577242
795,NA,0.9308634273494877,0.9306478950025272,NA,1.2314766169478524,NA,0.9308634273494877
796,NA,0.9313237294412511,0.931099269039523,NA,1.2327974306834932,NA,0.9313237294412511
797,NA,0.9317840315330146,0.9315503403395943,NA,1.234118244419134,NA,0.9317840315330146
798,NA,0.932244333624778,0.9320011072601817,NA,1.235439058154775,NA,0.932244333624778
799,NA,0.9327046357165415,0.9324515681587249,NA,1.2367598718904158,NA,0.9327046357165415
800,NA,0.9331649378083049,0.9329017213926645,NA,1.2380806856260567,NA,0.9331649378083049
801,NA,0.9336252399000684,0.9333515653194402,NA,1.2394014993616975,NA,0.9336252399000684
802,NA,0.9340855419918318,0.9338010982964924,NA,1.2407223130973384,NA,0.9340855419918318
803,NA,0.9345458440835953,0.9342503186812613,NA,1.2420431268329792,NA,0.9345458440835953
804,NA,0.9350061461753587,0.934699224831187,NA,1.24336394056862,NA,0.9350061461753587
805,NA,0.9354664482671222,0.9351478151037094,NA,1.244684754304261,NA,0.9354664482671222
806,NA,0.9359267503588856,0.935596087856269,NA,1.2460055680399018,NA,0.9359267503588856
807,NA,0.9363870524506491,0.9360440414463058,NA,1.2473263817755427,NA,0.9363870524506491
808,NA,0.9368473545424125,0.9364916742312599,NA,1.2486471955111835,NA,0.9368473545424125
809,NA,0.937307656634176,0.9369389845685717,NA,1.2499680092468244,NA,0.937307656634176
810,NA,0.9377679587259394,0.9373859708156811,NA,1.2512888229824652,NA,0.9377679587259394
811,NA,0.9382282608177029,0.9378326313300281,NA,1.252609636718106,NA,0.9382282608177029
812,NA,0.9386885629094663,0.9382789644690535,NA,1.253930450453747,NA,0.9386885629094663
813,NA,0.9391488650012298,0.9387249685901967,NA,1.255251264189388,NA,0.9391488650012298
814,NA,0.9396091670929932,0.9391706420508983,NA,1.256572077925029,NA,0.9396091670929932
815,NA,0.9400694691847568,0.9396159832085983,NA,1.2578928916606698,NA,0.9400694691847568
816,NA,0.9405297712765202,0.940060990420737,NA,1.2592137053963106,NA,0.9405297712765202
817,NA,0.9409900733682837,0.9405056620447545,NA,1.2605345191319515,NA,0.9409900733682837
818,NA,0.9414503754600471,0.9409499964380906,NA,1.2618553328675923,NA,0.9414503754600471
819,NA,0.9419106775518106,0.9413939919581858,NA,1.2631761466032332,NA,0.9419106775518106
820,NA,0.942370979643574,0.9418376469624802,NA,1.264496960338874,NA,0.942370979643574
821,0.9428312817353375,0.9428312817353375,0.9422809598084141,NA,1.265817774074515,NA,0.9428312817353375
822,NA,0.9432514458777568,0.9427239288534274,NA,1.2671385878101558,NA,0.9432514458777568
823,NA,0.9436716100201761,0.9431665524549603,NA,1.2684594015457966,NA,0.9436716100201761
824,NA,0.9440917741625954,0.9436088289704532,NA,1.2697802152814375,NA,0.9440917741625954
825,NA,0.9445119383050147,0.9440507567573457,NA,1.2711010290170783,NA,0.9445119383050147
826,NA,0.944932102447434,0.9444923341730785,NA,1.2724218427527192,NA,0.944932102447434
827,NA,0.9453522665898533,0.9449335595750914,NA,1.27374265648836,NA,0.9453522665898533
828,NA,0.9457724307322726,0.9453744313208249,NA,1.275063470224001,NA,0.9457724307322726
829,NA,0.9461925948746919,0.9458149477677188,NA,1.2763842839596418,NA,0.9461925948746919
830,NA,0.9466127590171112,0.9462551072732135,NA,1.2777050976952826,NA,0.9466127590171112
831,NA,0.9470329231595305,0.9466949081947491,NA,1.2790259114309235,NA,0.9470329231595305
832,NA,0.9474530873019498,0.9471343488897656,NA,1.2803467251665643,NA,0.9474530873019498
833,NA,0.9478732514443691,0.9475734277157033,NA,1.2816675389022052,NA,0.9478732514443691
834,NA,0.9482934155867884,0.9480121430300024,NA,1.282988352637846,NA,0.9482934155867884
835,NA,0.9487135797292077,0.9484504931901026,NA,1.2843091663734871,NA,0.9487135797292077
836,NA,0.949133743871627,0.9488884765534449,NA,1.285629980109128,NA,0.949133743871627
837,NA,0.9495539080140463,0.9493260914774686,NA,1.2869507938447688,NA,0.9495539080140463
838,NA,0.9499740721564656,0.9497633363196144,NA,1.2882716075804097,NA,0.9499740721564656
839,NA,0.9503942362988849,0.9502002094373222,NA,1.2895924213160506,NA,0.9503942362988849
840,NA,0.9508144004413042,0.9506367091880322,NA,1.2909132350516914,NA,0.9508144004413042
841,NA,0.9512345645837235,0.9510728339291846,NA,1.2922340487873323,NA,0.9512345645837235
842,NA,0.9516547287261428,0.9515085820182198,NA,1.2935548625229731,NA,0.9516547287261428
843,NA,0.9520748928685621,0.9519439518125772,NA,1.294875676258614,NA,0.9520748928685621
844,NA,0.9524950570109814,0.9523789416696977,NA,1.2961964899942549,NA,0.9524950570109814
845,NA,0.9529152211534005,0.952813549947021,NA,1.2975173037298957,NA,0.9529152211534005
846,NA,0.9533353852958198,0.9532477750019877,NA,1.2988381174655366,NA,0.9533353852958198
847,NA,0.9537555494382391,0.9536816151920375,NA,1.3001589312011774,NA,0.9537555494382391
848,NA,0.9541757135806584,0.9541150688746107,NA,1.3014797449368183,NA,0.9541757135806584
849,NA,0.9545958777230777,0.9545481344071476,NA,1.3028005586724591,NA,0.9545958777230777
850,NA,0.955016041865497,0.9549808101470881,NA,1.3041213724081,NA,0.955016041865497
851,NA,0.9554362060079163,0.9554130944518726,NA,1.3054421861437409,NA,0.9554362060079163
852,NA,0.9558563701503356,0.955844985678941,NA,1.3067629998793817,NA,0.9558563701503356
853,NA,0.9562765342927549,0.9562764821857339,NA,1.3080838136150226,NA,0.9562765342927549
854,NA,0.9566966984351742,0.9567075823296908,NA,1.3094046273506634,NA,0.9566966984351742
855,NA,0.9571168625775935,0.9571382844682524,NA,1.3107254410863043,NA,0.9571168625775935
856,NA,0.9575370267200128,0.9575685869588586,NA,1.3120462548219451,NA,0.9575370267200128
857,NA,0.9579571908624321,0.9579984881589495,NA,1.313367068557586,NA,0.9579571908624321
858,NA,0.9583773550048514,0.9584279864259653,NA,1.314687882293227,NA,0.9583773550048514
859,NA,0.9587975191472707,0.9588570801173465,NA,1.316008696028868,NA,0.9587975191472707
860,NA,0.95921768328969,0.9592857675905327,NA,1.3173295097645088,NA,0.95921768328969
861,NA,0.9596378474321093,0.9597140472029645,NA,1.3186503235001497,NA,0.9596378474321093
862,NA,0.9600580115745286,0.9601419173120815,NA,1.3199711372357905,NA,0.9600580115745286
863,NA,0.9604781757169479,0.9605693762753243,NA,1.3212919509714314,NA,0.9604781757169479
864,NA,0.9608983398593672,0.9609964224501333,NA,1.3226127647070722,NA,0.9608983398593672
865,NA,0.9613185040017865,0.9614230541939481,NA,1.323933578442713,NA,0.9613185040017865
866,NA,0.9617386681442058,0.961849269864209,NA,1.325254392178354,NA,0.9617386681442058
867,NA,0.9621588322866251,0.9622750678183564,NA,1.3265752059139948,NA,0.9621588322866251
868,NA,0.9625789964290444,0.9627004464138299,NA,1.3278960196496357,NA,0.9625789964290444
869,NA,0.9629991605714637,0.9631254040080703,NA,1.3292168333852765,NA,0.9629991605714637
870,NA,0.963419324713883,0.9635499389585175,NA,1.3305376471209174,NA,0.963419324713883
871,NA,0.9638394888563023,0.9639740496226116,NA,1.3318584608565582,NA,0.9638394888563023
872,NA,0.9642596529987216,0.9643977343577925,NA,1.333179274592199,NA,0.9642596529987216
873,NA,0.9646798171411409,0.9648209915215008,NA,1.33450008832784,NA,0.9646798171411409
874,NA,0.9650999812835602,0.9652438194711765,NA,1.3358209020634808,NA,0.9650999812835602
875,NA,0.9655201454259795,0.9656662165642598,NA,1.3371417157991217,NA,0.9655201454259795
876,NA,0.9659403095683988,0.9660881811581906,NA,1.3384625295347625,NA,0.9659403095683988
877,NA,0.9663604737108181,0.9665097116104094,NA,1.3397833432704034,NA,0.9663604737108181
878,NA,0.9667806378532374,0.9669308062783561,NA,1.3411041570060442,NA,0.9667806378532374
879,NA,0.9672008019956567,0.9673514635194708,NA,1.342424970741685,NA,0.9672008019956567
880,NA,0.967620966138076,0.967771681691194,NA,1.3437457844773262,NA,0.967620966138076
881,NA,0.9680411302804953,0.9681914591509655,NA,1.345066598212967,NA,0.9680411302804953
882,NA,0.9684612944229146,0.9686107942562258,NA,1.346387411948608,NA,0.9684612944229146
883,NA,0.9688814585653339,0.9690296853644144,NA,1.3477082256842488,NA,0.9688814585653339
884,NA,0.9693016227077532,0.9694481308329722,NA,1.3490290394198896,NA,0.9693016227077532
885,NA,0.9697217868501725,0.969866129019339,NA,1.3503498531555305,NA,0.9697217868501725
886,NA,0.9701419509925918,0.970283678280955,NA,1.3516706668911713,NA,0.9701419509925918
887,NA,0.9705621151350111,0.9707007769752604,NA,1.3529914806268122,NA,0.9705621151350111
888,NA,0.9709822792774304,0.9711174234596952,NA,1.354312294362453,NA,0.9709822792774304
889,NA,0.9714024434198497,0.9715336160916996,NA,1.355633108098094,NA,0.9714024434198497
890,NA,0.9718226075622689,0.9719493532287138,NA,1.3569539218337348,NA,0.9718226075622689
891,NA,0.9722427717046882,0.972364633228178,NA,1.3582747355693756,NA,0.9722427717046882
892,NA,0.9726629358471075,0.9727794544475323,NA,1.3595955493050165,NA,0.9726629358471075
893,NA,0.9730830999895268,0.973193815244217,NA,1.3609163630406573,NA,0.9730830999895268
894,NA,0.9735032641319461,0.9736077139756719,NA,1.3622371767762982,NA,0.9735032641319461
895,NA,0.9739234282743654,0.9740211489993374,NA,1.363557990511939,NA,0.9739234282743654
896,NA,0.9743435924167847,0.9744341186726536,NA,1.36487880424758,NA,0.9743435924167847
897,NA,0.974763756559204,0.9748466213530605,NA,1.3661996179832208,NA,0.974763756559204
898,NA,0.9751839207016233,0.9752586553979987,NA,1.3675204317188616,NA,0.9751839207016233
899,NA,0.9756040848440426,0.975670219164908,NA,1.3688412454545025,NA,0.9756040848440426
900,NA,0.9760242489864619,0.9760813110112285,NA,1.3701620591901433,NA,0.9760242489864619
901,NA,0.9764444131288812,0.9764919292944007,NA,1.3714828729257842,NA,0.9764444131288812
902,NA,0.9768645772713005,0.9769020723718641,NA,1.3728036866614253,NA,0.9768645772713005
903,NA,0.9772847414137198,0.9773117386010596,NA,1.3741245003970661,NA,0.9772847414137198
904,NA,0.9777049055561391,0.977720926339427,NA,1.375445314132707,NA,0.9777049055561391
905,NA,0.9781250696985584,0.9781296339444063,NA,1.3767661278683478,NA,0.9781250696985584
906,NA,0.9785452338409777,0.9785378597734381,NA,1.3780869416039887,NA,0.9785452338409777
907,NA,0.978965397983397,0.9789456021839622,NA,1.3794077553396296,NA,0.978965397983397
908,NA,0.9793855621258163,0.9793528595334184,NA,1.3807285690752704,NA,0.9793855621258163
909,NA,0.9798057262682356,0.9797596301792477,NA,1.3820493828109113,NA,0.9798057262682356
910,NA,0.9802258904106549,0.9801659124788898,NA,1.3833701965465521,NA,0.9802258904106549
911,NA,0.9806460545530742,0.9805717047897848,NA,1.384691010282193,NA,0.9806460545530742
912,NA,0.9810662186954935,0.9809770054693729,NA,1.3860118240178338,NA,0.9810662186954935
913,0.9814863828379128,0.9814863828379128,0.9813818128750943,NA,1.3873326377534747,NA,0.9814863828379128
914,NA,0.9818746082407172,0.9817861457991489,NA,1.3886534514891156,NA,0.9818746082407172
915,NA,0.9822628336435214,0.9821900248563742,NA,1.3899742652247564,NA,0.9822628336435214
916,NA,0.9826510590463258,0.982593451138168,NA,1.3912950789603973,NA,0.9826510590463258
917,NA,0.9830392844491301,0.9829964257359274,NA,1.3926158926960381,NA,0.9830392844491301
918,NA,0.9834275098519345,0.9833989497410497,NA,1.393936706431679,NA,0.9834275098519345
919,NA,0.9838157352547388,0.983801024244932,NA,1.3952575201673199,NA,0.9838157352547388
920,NA,0.9842039606575431,0.9842026503389717,NA,1.3965783339029607,NA,0.9842039606575431
921,NA,0.9845921860603475,0.9846038291145663,NA,1.3978991476386016,NA,0.9845921860603475
922,NA,0.9849804114631517,0.9850045616631129,NA,1.3992199613742424,NA,0.9849804114631517
923,NA,0.9853686368659561,0.9854048490760088,NA,1.4005407751098833,NA,0.9853686368659561
